created_at,text,entities__hashtags__text,entities__hashtags__text,
,,CareerArc,,
Mon Nov 09 21:03:55 +0000 2015,https://t.co/Fmx4m8gsWD @ThunderS7ruck use the dart as a kill streak. Easy to get and good for kills when used right. Well kinda lol,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:56 +0000 2015,Tech week: the feeling of a mic on ur forehead even after you take it off.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:57 +0000 2015,This is easily the scariest thing I have ever seen and I look in the mirror every morning wtf is that https://t.co/amkpu85L3V,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:57 +0000 2015,@22Devingarfield @xlostatC @telltalegames Yey,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:57 +0000 2015,@BieberAnnual  fav and follow me for 130 free follows👽,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:58 +0000 2015,I think I'm addicted to junk food,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:59 +0000 2015,Hellooooooooo it's me https://t.co/95uDWlmnFs,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:59 +0000 2015,@luke_brooks follow me ill send nudes lmao,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:59 +0000 2015,@CarsonDaly can't wait!!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:00 +0000 2015,Happiness is an updated website! https://t.co/oYQHjvZnYk @ https://t.co/SLiTGiCw2M https://t.co/jcT1UzAEI0,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:01 +0000 2015,AGAIN,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:01 +0000 2015,Streets of NY 🌆 @ Wall Street - Financial District NYC https://t.co/KO4mzvHvVa,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:02 +0000 2015,"@JebBush @crampell I see the Jeb! can fix it strategy is paying huge dividends. What was the original ""to-do list"" ?",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:02 +0000 2015,@MekkaDonMusic WNBA player in Juwanna Mann 2002...,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:03 +0000 2015,@Pandur61 lol i didnt realize what u are talking about until i looked at the trash can,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:04 +0000 2015,VERY RARE CATCH OF A FDNY HAZMAT OPERATIONS REMOVAL TRUCK TAKING UP FROM… https://t.co/r8opcCji58,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:05 +0000 2015,Kids are like sponges - they soak up lifesaving lessons! '@SpongeBob Squarepants’ inspires Heimlich Maneuver. More: https://t.co/wn9LvNRp30,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:05 +0000 2015,When my kids come in wearing batman stuff to class ☺️☺️,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:06 +0000 2015,The 2010 Stern/Billy Joel interview is epic @HowardStern @billyjoel @SIRIUSXM,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:06 +0000 2015,"@BlarneyRock_Pub , absolutely amazing bar. Can't wait to return.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:08 +0000 2015,"@paulfedory two eps in. great so far! btw, found the playlist: https://t.co/PKw2gFjrsC",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:08 +0000 2015,@PayalKadakia will do!!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:08 +0000 2015,"Can you recommend anyone for this #job? Design Assistant- Men's American Rag Wovens - https://t.co/kJLEYOEx0p #NewYork, NY #Marketing",job,,
,,NewYork,,
,,Marketing,,
,,,,
Mon Nov 09 21:04:09 +0000 2015,@DennisTodisco @HYPEBEAST 🙏🙏🏾,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:09 +0000 2015,@Jadelle1 Most shows in New York area required you to WIN tickets or they were shows where he wasn't the headliner.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:10 +0000 2015,"I dont know who my mcm is?  I guess Jesus cuz he got those abs, and im sure he got a nice D.  No homo tho",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:10 +0000 2015,💯 https://t.co/9OqRCnlOVi,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:10 +0000 2015,This is a good article https://t.co/7y7uqxKuQa,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:12 +0000 2015,I'm just sayin you could do better 😌,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:12 +0000 2015,@luke_brooks follow @SMHJANOS @biebersxjanos @FISTINGYAMMOUNI  bitch,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:12 +0000 2015,Who looks more like their dog?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:13 +0000 2015,•My Avacado ❤️• @ Catch NYC https://t.co/br0ohPojcy,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:13 +0000 2015,Join the Starbucks team! See our latest #Hospitality #job opening here: https://t.co/KayLC0V1i6 #Veterans #Hiring #CareerArc,Hospitality,,
,,job,,
,,Veterans,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:04:15 +0000 2015,@OGRatedR @bS_OogFPS,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:15 +0000 2015,@tacobell 🌮 + 👻 #TacoEmojiEngine,TacoEmojiEngine,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:15 +0000 2015,Like powerful women? Feminist @DonnyDeutsch talks about the powerful female characters on #DonnyOnUSA #BUILDseries,DonnyOnUSA,,
,,BUILDseries,,
,,,,
,,,,
Mon Nov 09 21:04:15 +0000 2015,"""#SharingEconomy is pretty weird language.  Changing the meaning of sharing."" -@nathanairplane #NewEconomyWeek",SharingEconomy,,
,,NewEconomyWeek,,
,,,,
,,,,
Mon Nov 09 21:04:16 +0000 2015,I know heaven sent but heaven stole,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:16 +0000 2015,Just broke up a fight between two young kids on Lorimer Street who were arguing over where Peyton Manning went to college. #Tennessee,Tennessee,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:16 +0000 2015,@guielh que bom que gostou ^^,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:16 +0000 2015,My doctor doubted me when I told him I had strep throat bc of my lack of typical symptoms. The throat culture swab test proved I have it.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:16 +0000 2015,@scottEweinberg enjoyed that THOROUGHLY I need more Spierig movies,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:17 +0000 2015,@lovesickhaze he is the ideal father figure then haha,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:17 +0000 2015,@Slate @Firdalish I love Daria so much.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:18 +0000 2015,@shakespeareatnd @Cirque,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:18 +0000 2015,yoo whaaaaat 😂😂😂😂😂😂😂😩😭 https://t.co/SBYuTklQG4,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:18 +0000 2015,Highlight of my day: connecting the youth w/ one of their heroes @tristanwalker This makes all the… https://t.co/YLzQeBo2a2,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:19 +0000 2015,Damn I used to be a big goody-two-shoes ass nerd 😂,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:19 +0000 2015,@malaakglover  https://t.co/lMmsQnrgDX,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:20 +0000 2015,Say you'll be my nightingale,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:20 +0000 2015,So excited to be a part of glamour 25th Women of the Year Gala!!!!  #glamourmagazine #womenoftheyear… https://t.co/PX8eMpRg3H,glamourmagazine,,
,,womenoftheyear,,
,,,,
,,,,
Mon Nov 09 21:04:21 +0000 2015,My bf is that person 💓 https://t.co/hjzSxptahk,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:21 +0000 2015,Abi okul snapchatte bile beni ifsalamis heryerde ifsayim aq,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:21 +0000 2015,LOOK HOW DIFFERENT THE DOJO USED TO BE OMG @JhingreeJoe @sydneyroselopez  https://t.co/cH3a1NSuEw,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:21 +0000 2015,"In UNSC discussion @BurundiGov Minister urges general renunciation of violence, affirms state responsibility to address #humanrights abuses.",humanrights,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:22 +0000 2015,"İslamcılık Arkeolojisi: 1996'dan @mucahitbilici'nin Şerif Mardin Röportajı https://t.co/rNFOPAyJfg 'Refah, İslam ve Türkiye Üzerine'",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:23 +0000 2015,"This #BusinessMgmt #job might be a great fit for you: Data Reporting Analyst - https://t.co/xdjYN4qd4b #NEWYORK, NY #Hiring #CareerArc",BusinessMgmt,,
,,job,,
,,NEWYORK,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:04:23 +0000 2015,😔😔😔💀 https://t.co/wRBIN20yj8,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:24 +0000 2015,Not fucking with no one for a minute lol,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:24 +0000 2015,@marissamascolo_ LOL I WAS THINKING THE SAME THING😂😂😂,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:24 +0000 2015,"Buttermilk soaked Mahi Mahi taco with red cabbage slaw, Asian pickled cucumbers,  Sriracha… https://t.co/RCFTaV2WNi",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:24 +0000 2015,@rolandos99 Happy Birthday sir! 🎂,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:24 +0000 2015,"it's all games, that's all it is",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:27 +0000 2015,#Repost jay_gucciano with repostapp ・・・ THE WAIT IS NOW OVER... 🚨 DOWNLOAD NOW!!!! 🚨  @montanasparks… https://t.co/WJNuytDzHD,Repost,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:27 +0000 2015,Too many Lifetime movies 😂 @shaayynna  https://t.co/YNoHF0Utok,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:28 +0000 2015,@luke_brooks LUKEDKEKEKEKRKRKRKR,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:29 +0000 2015,#Repost wutangbrand with repostapp. ・・・ WuTang Parental Advisory Explicit Content  https://t.co/EAOtjSTwYa… https://t.co/AbaHW2LpTp,Repost,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:29 +0000 2015,the struggle to differentiate https://t.co/Ty5LBLMiCI,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:31 +0000 2015,Sinfonia com refrão elaborado agora #PavêNoMTVHits,PavêNoMTVHits,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:31 +0000 2015,"Back on the girls beat for the day, as Connetquot hosts Smithtown West in a Suffolk AA semifinal https://t.co/C3EswTGGyr",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:31 +0000 2015,@Pandur61 were**,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:31 +0000 2015,"@Frans_Johansson: ""intersections are the best place for #innovation"" so for sure #diversity rules #Tech808 https://t.co/tUxq7m2fwG",innovation,,
,,diversity,,
,,Tech808,,
,,,,
Mon Nov 09 21:04:32 +0000 2015,Collection by sribria | #VSCO https://t.co/9UVWci2WdN,VSCO,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:32 +0000 2015,@tacobell 🌮 + 🍾 = 💞,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:33 +0000 2015,@Iyndis Ra's: yes because i must master the ways of battle to fight the primals......wait what are you doing with your arms........around me,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:33 +0000 2015,essa musica <3 https://t.co/1mhfJrdWIZ,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:33 +0000 2015,WATCH: Pentagon Plan to Close #Gitmo Due This Week - https://t.co/jW50lViuyU via .@foxandfriends w/@mjgranger1 @inhuggermugger @SassyInfidel,Gitmo,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:34 +0000 2015,we just picked up oscar from the vet and he is doin good :----),,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:34 +0000 2015,"I came too far in life✈️, to settle for a basic bitch 😭💯",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:35 +0000 2015,@annazisimatos_ happy birthday love ❤❤❤ https://t.co/tpqSJHhjN0,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:36 +0000 2015,The #Jets shouldn't be mad Rex is making IK a captain for their game. Punching Geno and breaking his face saved their season.,Jets,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:36 +0000 2015,Good night from New York. Car heading for me here. Racing back for VP. https://t.co/HQAGOkg68B,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:37 +0000 2015,@Haschol dude it's awful. if your teammate next to you gets killed with it you're dead too bc it travels through bodies!!!!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:37 +0000 2015,"Interested in a #Retail #job near #Teaneck, NJ? This could be a great fit: https://t.co/tP2WLn5lAF #Hiring #CareerArc",Retail,,
,,job,,
,,Teaneck,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:04:37 +0000 2015,@TaylorPristupa  https://t.co/OQEQLOiiZG,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:37 +0000 2015,"Have you taken the super educational/alarming ""Paradise or Persecution"" quiz yet? -->https://t.co/d3IMIYAmkA  #LGBTI https://t.co/MW67GENwVM",LGBTI,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:37 +0000 2015,"Dollar General Corporation #Job: ASST STORE MGR, 8557 MAIN ST, HONEOYE NY (#Honeoye, NY) https://t.co/fD7OduFMAP #Veterans #Jobs #Hiring",Job,,
,,Honeoye,,
,,Veterans,,
,,Jobs,,
,,Hiring,,
Mon Nov 09 21:04:38 +0000 2015,Th last time I was addicted I was 150 pounds in 7 GRADE DAMIT NOT AGAIN SANGITA FIND YOURSELF SOME FRIENDS,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:38 +0000 2015,"Stay basic, everyone #HappyMonday #cheers #winteriscoming #redcup #controversial @ Starbucks https://t.co/wdlUl1oTtO",HappyMonday,,
,,cheers,,
,,winteriscoming,,
,,redcup,,
,,controversial,,
Mon Nov 09 21:04:39 +0000 2015,@luke_brooks come on :(,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:39 +0000 2015,"Butterfly Effect, except about meetings.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:39 +0000 2015,@guan very,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:40 +0000 2015,I just got dubbed 😑,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:40 +0000 2015,@bindiyap_ same https://t.co/wrX1KtIe5w,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:04:40 +0000 2015,#Giants have worst pass rush in the #NFL? That's so strange...they're the team when I was growing up that showed how important it can be.,Giants,,
,,NFL,,
,,,,
,,,,
Mon Nov 09 21:04:41 +0000 2015,See what I mean? I'm a doctor.,,,
